HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeCategory,GroupCategory,NumInGroup,Deck,Side,CabinNumberCategory,IsMale,Transported
Mars,0,TRAPPIST-1e,41.0,0,7.115582126184454,0.0,5.71042701737487,3.784189633918261,6.931471805599453,old,a,5,E,S,a,1,False
Mars,0,TRAPPIST-1e,16.0,0,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,child,a,6,E,S,a,1,False
Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,old,a,7,E,S,a,1,False
Mars,0,TRAPPIST-1e,20.0,0,7.249215057114389,0.0,0.0,2.4849066497880004,0.0,adult,a,1,F,S,a,0,False
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,F,S,a,1,True
Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,child,a,3,E,S,a,0,True
Earth,0,TRAPPIST-1e,21.0,0,0.0,1.0986122886681098,6.501289670540389,0.0,2.302585092994046,adult,a,1,G,S,a,1,False
Mars,0,TRAPPIST-1e,32.0,1,5.204006687076795,0.0,1.791759469228055,7.399398083331354,0.0,adult,a,1,F,S,a,1,False
Earth,1,PSO J318.5-22,58.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,P,a,0,True
Earth,0,TRAPPIST-1e,24.0,0,1.6094379124341003,2.0794415416798357,0.0,6.570882962339584,4.382026634673881,adult,a,1,F,S,a,0,False
Mars,0,TRAPPIST-1e,30.0,0,4.454347296253507,0.0,0.6931471805599453,7.450660796211539,0.0,adult,a,1,F,S,a,1,False
Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,S,a,0,False
Mars,0,TRAPPIST-1e,32.0,0,4.04305126783455,0.0,5.54907608489522,7.271703706887368,0.0,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,43.0,0,5.407171771460119,6.790097235513905,0.0,0.0,0.0,old,a,1,F,P,a,0,False
Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,B,P,a,1,True
Mars,0,TRAPPIST-1e,37.0,0,6.45833828334479,0.0,0.0,4.532599493153256,5.768320995793772,adult,a,1,F,P,b,1,False
Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,F,P,a,1,True
Europa,1,55 Cancri e,33.0,0,0.0,7.1308988302963465,0.0,8.47907586930311,7.018401799069201,adult,a,1,E,P,a,1,False
Mars,0,TRAPPIST-1e,18.0,0,5.749392985908253,0.6931471805599453,6.539585955617669,5.648974238161206,0.0,child,a,1,F,S,a,0,False
Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,S,a,0,False
Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,F,P,c,1,True
Mars,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,a,2,F,S,a,1,True
Europa,0,55 Cancri e,46.0,0,0.0,8.18088094199639,0.0,0.0,2.0794415416798357,old,a,1,C,P,a,0,True
Europa,0,TRAPPIST-1e,33.0,0,0.0,4.465908118654584,6.680854678790215,6.371611847231857,9.29771001811309,adult,a,2,C,P,a,1,False
Mars,0,TRAPPIST-1e,21.0,0,7.988882253309227,0.0,5.662960480135946,3.332204510175204,0.0,adult,a,1,D,P,a,0,False
Europa,0,TRAPPIST-1e,33.0,0,0.0,0.6931471805599453,0.0,9.061956366209925,6.96979066990159,adult,a,1,C,S,a,0,False
Earth,1,PSO J318.5-22,47.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,S,a,0,False
Earth,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,C,S,a,1,True
Earth,0,TRAPPIST-1e,30.0,0,5.817111159963204,6.54534966033442,6.295266001439646,0.0,0.0,adult,a,1,F,P,a,0,False
Earth,0,TRAPPIST-1e,29.0,0,5.60947179518496,6.423246963533519,0.0,0.0,0.6931471805599453,adult,a,1,G,P,a,0,False
Earth,0,TRAPPIST-1e,21.0,0,6.555356891810665,5.153291594497779,6.013715156042802,1.0986122886681098,1.9459101490553132,adult,a,1,F,P,a,0,True
Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,A,S,a,1,True
Mars,0,55 Cancri e,21.0,0,7.417580402414544,0.0,6.0330862217988015,0.0,0.0,adult,a,1,F,S,a,1,False
Mars,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,old,a,2,F,S,a,1,True
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,5.749392985908253,5.703782474656201,4.532599493153256,adult,a,1,F,S,a,0,False
Europa,0,TRAPPIST-1e,26.0,0,0.0,8.478660241699453,0.0,6.889591308354466,7.628031126930335,adult,a,1,E,S,a,1,False
Earth,0,TRAPPIST-1e,26.0,0,4.204692619390966,3.4011973816621555,0.0,0.0,6.6895992691789665,adult,a,1,F,P,a,1,False
Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,P,a,1,True
Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,D,S,a,1,True
Earth,0,TRAPPIST-1e,13.0,0,4.77912349311153,0.0,0.0,6.626717749249025,0.6931471805599453,child,a,1,F,S,a,0,False
Earth,0,55 Cancri e,47.0,0,0.0,5.44673737166631,6.385194398997726,0.0,0.0,old,a,1,F,S,a,0,True
Earth,0,TRAPPIST-1e,63.0,0,0.0,3.258096538021482,4.859812404361672,0.0,7.123672785204607,old,a,1,F,P,a,0,False
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,D,S,a,1,True
Earth,0,55 Cancri e,50.0,0,3.8066624897703196,7.779466967458324,0.0,3.9889840465642745,0.0,old,a,1,F,P,a,1,True
Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,6.790097235513905,5.407171771460119,adult,a,1,G,P,a,0,False
Earth,0,TRAPPIST-1e,45.0,0,0.0,4.584967478670572,0.0,2.70805020110221,5.811140992976701,old,a,2,G,P,a,0,False
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,7.639642287858013,0.0,0.0,adult,a,1,F,P,a,0,True
Earth,0,TRAPPIST-1e,21.0,0,0.0,6.823286122355687,0.0,0.0,0.0,adult,a,1,F,S,a,1,True
Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,P,a,0,True
Earth,0,TRAPPIST-1e,22.0,0,4.990432586778736,6.484635235635252,0.6931471805599453,0.0,1.0986122886681098,adult,a,2,F,P,a,1,True
Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,E,P,a,1,True
Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,old,a,2,E,P,a,1,True
Earth,0,55 Cancri e,57.0,0,1.3862943611198906,7.156176637480615,3.4011973816621555,5.093750200806762,2.6390573296152584,old,a,1,F,P,a,0,False
Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,C,S,a,0,True
Europa,0,TRAPPIST-1e,28.0,0,0.0,6.376726947898627,3.4965075614664802,1.9459101490553132,7.2868764117507,adult,a,2,B,P,a,1,False
Earth,0,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,6.720220155135295,adult,a,1,F,S,a,0,False
Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,C,S,a,1,True
Europa,0,55 Cancri e,26.0,0,0.0,8.402679804627477,0.0,7.05444965813294,5.572154032177765,adult,a,1,B,S,a,1,True
Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,child,a,2,B,S,a,1,True
Europa,0,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,old,a,3,B,S,a,1,True
Europa,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,child,a,4,B,S,a,1,True
Europa,0,TRAPPIST-1e,40.0,0,0.0,8.77971129020447,4.48863636973214,6.994849985833071,0.0,adult,a,1,D,S,a,1,True
Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,B,S,a,1,True
Earth,0,TRAPPIST-1e,24.0,0,4.51085950651685,1.0986122886681098,7.1891677384203225,2.8903717578961645,0.0,adult,a,1,G,P,a,0,True
Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,A,P,a,1,True
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,P,c,0,False
Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,2.772588722239781,0.0,7.223295679562314,adult,a,1,F,P,a,0,False
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,S,a,1,True
Europa,0,TRAPPIST-1e,28.0,0,0.0,6.0473721790462776,0.0,7.524021415206125,8.550047528287184,adult,a,1,E,S,a,0,False
Europa,0,55 Cancri e,23.0,0,0.0,6.371611847231857,0.0,3.044522437723423,7.8119734296220225,adult,a,1,C,P,a,1,False
Earth,0,TRAPPIST-1e,23.0,0,5.910796644040527,5.170483995038151,5.560681631015528,0.6931471805599453,4.624972813284271,adult,a,1,E,S,a,0,False
Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,7.215239978730097,0.0,0.0,child,a,1,F,S,a,1,True
Earth,0,TRAPPIST-1e,18.0,0,7.085901464365611,0.0,5.062595033026967,1.9459101490553132,0.0,child,a,1,F,S,a,0,False
Europa,0,TRAPPIST-1e,67.0,0,7.1210504942415325,5.442417710521793,0.0,8.406708458240965,5.488937726156687,old,a,1,C,S,a,1,False
Earth,0,PSO J318.5-22,60.0,0,2.0794415416798357,6.293419278846481,0.6931471805599453,0.0,1.6094379124341003,old,a,1,F,P,a,0,True
Earth,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,G,P,a,0,True
Earth,0,55 Cancri e,49.0,0,5.805134968916488,0.0,0.0,5.765191102784844,0.0,old,a,3,F,P,a,1,True
Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,a,4,G,P,a,0,True
Earth,0,55 Cancri e,26.0,0,5.958424693029782,0.0,4.31748811353631,0.0,7.193685818395112,adult,a,1,G,P,a,1,False
Earth,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,S,a,1,True
Europa,0,TRAPPIST-1e,24.0,0,0.0,7.874358824729881,6.551794365777062,5.14166355650266,0.0,adult,a,1,B,S,a,1,True
Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,B,S,a,0,True
Earth,0,TRAPPIST-1e,18.0,0,0.0,1.0986122886681098,0.0,0.4054651081081644,0.0,child,a,1,G,S,a,0,False
Earth,0,TRAPPIST-1e,21.0,0,0.0,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,adult,a,2,G,S,a,0,False
Mars,0,TRAPPIST-1e,59.0,1,6.926577033222725,0.0,5.3471075307174685,0.0,0.0,old,a,1,F,S,a,1,False
Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,0,False
Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,P,a,0,False
Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,G,S,a,0,False
Earth,0,TRAPPIST-1e,19.0,0,2.8903717578961645,0.0,6.665683717782408,0.0,1.0986122886681098,adult,a,1,G,P,c,0,True
Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,C,S,a,1,True
Europa,0,TRAPPIST-1e,32.0,0,5.5134287461649825,8.445052513638554,0.0,3.8501476017100584,5.313205979041787,adult,a,2,C,S,a,1,True
Europa,0,TRAPPIST-1e,33.0,0,6.095824562432225,5.762051382780177,0.0,5.003946305945459,7.13966033596492,adult,a,3,C,S,a,1,False
Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,5.529429087511423,0.0,6.315358001522335,adult,a,1,F,P,a,0,False
Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,F,P,a,1,True
Mars,0,TRAPPIST-1e,29.0,0,8.651024539049757,1.0986122886681098,5.356586274672012,7.29776828253138,0.0,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,44.0,0,6.54534966033442,0.6931471805599453,2.833213344056216,0.0,0.0,old,a,1,F,P,a,0,False
Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,F,S,a,1,True
Mars,0,TRAPPIST-1e,19.0,0,6.035481432524756,5.857933154483459,6.453624998892692,1.3862943611198906,6.964135612418245,adult,a,2,F,S,a,1,True
Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,a,3,F,S,a,1,True
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,1,True
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,S,a,1,True
Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,P,a,1,False
Earth,0,PSO J318.5-22,31.0,0,4.804021044733257,0.0,0.0,5.616771097666572,6.811244378601294,adult,a,1,F,P,a,0,False
Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,E,S,a,1,False
Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,P,a,0,True
Mars,0,TRAPPIST-1e,27.0,0,6.075346031088684,0.0,7.268920128193722,0.0,0.0,adult,a,1,F,S,a,1,False
Mars,0,TRAPPIST-1e,22.0,0,4.962844630259907,7.964503363551548,5.313205979041787,1.3862943611198906,0.0,adult,a,1,D,P,a,0,True
Mars,0,TRAPPIST-1e,36.0,0,6.255750041753367,0.0,7.531552381407289,0.0,0.0,adult,a,2,F,P,d,1,True
Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,P,a,0,True
Mars,0,TRAPPIST-1e,23.0,0,7.601901959875166,0.0,7.998335395952982,0.0,0.0,adult,a,1,F,P,a,1,False
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,F,P,b,0,True
Europa,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,P,a,1,True
Earth,0,TRAPPIST-1e,41.0,0,6.162261618049983,7.089243155027514,0.0,4.8283137373023015,6.35088571671474,old,a,1,F,S,a,1,False
Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,S,a,0,True
Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,G,S,a,0,True
Earth,0,PSO J318.5-22,26.0,0,5.003946305945459,0.0,6.118097198041348,0.0,4.48863636973214,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,15.0,0,5.883322388488279,5.3612921657094255,3.5263605246161616,0.0,4.727387818712341,child,a,1,F,S,a,0,False
Earth,0,55 Cancri e,33.0,0,0.0,3.6109179126442243,0.0,5.638354669333745,6.035481432524756,adult,a,1,F,S,a,0,True
Earth,0,55 Cancri e,27.0,0,0.0,0.0,0.0,6.530877627725885,3.091042453358316,adult,a,1,G,S,a,0,False
Mars,0,TRAPPIST-1e,26.0,0,7.949091499830517,4.68213122712422,8.400209835930418,2.772588722239781,1.6094379124341003,adult,a,1,F,P,a,1,False
Mars,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,old,a,2,F,P,a,1,True
Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,6.385194398997726,5.181783550292085,4.07753744390572,adult,a,1,G,S,a,0,True
Earth,0,TRAPPIST-1e,30.0,0,0.0,4.564348191467836,0.0,6.091309882077698,6.931471805599453,adult,a,1,F,P,a,0,False
Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,F,P,a,0,True
Earth,0,TRAPPIST-1e,24.0,0,0.0,1.791759469228055,0.0,7.925518979786926,0.0,adult,a,1,F,P,a,0,False
Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,P,a,1,False
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,6.326149473155099,0.0,5.442417710521793,adult,a,1,E,P,a,1,False
Earth,0,TRAPPIST-1e,22.0,0,4.762173934797756,0.0,6.668228248417403,1.9459101490553132,0.0,adult,a,1,G,S,a,0,True
Europa,0,55 Cancri e,63.0,0,0.0,6.974478911025045,0.0,5.176149732573829,9.010547069270189,old,a,1,C,S,a,0,False
Europa,0,55 Cancri e,18.0,0,2.8903717578961645,5.375278407684165,1.6094379124341003,8.543445562560303,6.548219102762372,child,a,1,B,S,a,1,False
Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,B,S,a,1,True
Europa,0,TRAPPIST-1e,79.0,0,8.639410824140487,5.4638318050256105,2.0794415416798357,7.855544677915663,7.685243607975833,old,a,3,B,S,a,1,False
Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,old,a,4,B,S,a,1,True
Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,child,a,5,B,S,a,1,True
Europa,0,TRAPPIST-1e,33.0,0,0.0,7.820840879907344,1.9459101490553132,7.068172000388042,6.966024187106113,adult,a,6,B,S,a,1,False
Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,7,B,S,a,1,True
Earth,0,TRAPPIST-1e,31.0,0,5.293304824724492,0.0,6.3835066348840055,0.0,5.10594547390058,adult,a,1,G,P,a,0,True
Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,S,a,1,True
Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,B,P,a,1,True
Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,B,P,a,1,True
Earth,0,TRAPPIST-1e,23.0,0,5.855071922202427,0.0,0.0,1.6094379124341003,5.910796644040527,adult,a,1,G,P,a,0,False
Earth,0,TRAPPIST-1e,28.0,0,4.418840607796598,6.651571873589727,0.0,8.214465160759186,4.948759890378168,adult,a,1,G,S,a,0,False
Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,G,S,a,0,False
Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,0,True
Earth,0,TRAPPIST-1e,14.0,0,1.3862943611198906,0.0,6.782192056006791,3.258096538021482,0.0,child,a,2,G,S,a,1,True
Earth,0,TRAPPIST-1e,23.0,0,2.6390573296152584,6.617402977974478,0.0,0.0,4.859812404361672,adult,a,1,G,P,a,0,False
Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,P,a,1,False
Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,0,False
Earth,0,TRAPPIST-1e,18.0,0,5.971261839790462,3.8066624897703196,5.877735781779639,0.0,0.0,child,a,1,E,P,a,0,False
Europa,0,PSO J318.5-22,27.0,1,4.248495242049359,8.653296274408579,0.0,0.0,6.895682697747868,adult,a,1,C,P,a,1,True
Earth,0,TRAPPIST-1e,48.0,0,0.0,4.718498871295094,0.0,7.319202458767849,0.0,old,a,1,E,P,a,1,False
Europa,0,55 Cancri e,31.0,1,0.0,9.306014122044465,6.315358001522335,9.006754319877503,8.646289764750648,adult,a,1,B,P,a,1,False
Europa,0,55 Cancri e,61.0,0,0.6931471805599453,6.411818267709897,0.0,8.252185436003328,0.6931471805599453,old,a,2,B,P,a,1,False
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,1,True
Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,F,S,a,1,True
Mars,0,TRAPPIST-1e,22.0,0,3.367295829986474,6.042632833682381,3.6109179126442243,8.701512750872865,1.3862943611198906,adult,a,1,D,S,a,1,False
Mars,0,TRAPPIST-1e,30.0,1,6.963189985870238,0.0,0.0,0.0,0.0,adult,a,1,D,S,a,0,False
Mars,0,TRAPPIST-1e,30.0,0,7.479299637782834,0.0,0.0,2.6390573296152584,0.0,adult,a,2,D,S,a,0,False
Europa,1,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,adult,a,1,D,S,a,1,True
Mars,0,TRAPPIST-1e,43.0,1,5.869296913133774,6.799055862058796,0.0,0.0,1.0986122886681098,old,a,1,D,P,a,1,True
Earth,0,55 Cancri e,17.0,0,5.181783550292085,4.824305715904762,0.0,5.739792912179234,2.0794415416798357,child,a,1,F,P,a,1,False
Earth,0,TRAPPIST-1e,23.0,0,6.066108090103747,3.091042453358316,0.0,0.0,7.438383530044307,adult,a,1,G,P,a,0,False
Earth,0,TRAPPIST-1e,20.0,0,0.0,6.144185634125646,0.0,1.791759469228055,5.4116460518550396,adult,a,2,F,P,a,1,False
Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,3,G,P,a,0,False
Mars,0,TRAPPIST-1e,35.0,0,7.034387929915503,4.736198448394496,3.970291913552122,0.0,0.0,adult,a,1,E,P,a,1,False
Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,7.018401799069201,1.0986122886681098,0.0,adult,a,1,F,S,a,1,False
Earth,0,55 Cancri e,21.0,0,0.0,5.017279836814924,0.0,6.342121418721152,0.0,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,16.0,0,6.539585955617669,0.0,4.624972813284271,4.948759890378168,0.0,child,a,1,F,P,a,0,False
Europa,0,TRAPPIST-1e,60.0,0,0.0,8.889583991794973,8.69165057315339,7.338238150065589,0.0,old,a,1,C,P,a,1,True
Earth,0,TRAPPIST-1e,18.0,0,0.0,5.062595033026967,0.0,5.8664680569332965,4.110873864173311,child,a,1,F,P,a,0,False
Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,G,S,a,0,False
Europa,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,B,P,a,1,True
Europa,0,55 Cancri e,22.0,0,0.0,7.065613363597717,0.0,8.60666819784384,7.124478262493424,adult,a,2,B,P,a,1,False
Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,old,a,3,B,P,a,1,True
Europa,0,TRAPPIST-1e,27.0,0,2.1972245773362196,8.184513753033722,0.0,2.6390573296152584,4.060443010546419,adult,a,1,B,P,a,1,True
Mars,0,TRAPPIST-1e,37.0,0,6.9985096422506015,1.0986122886681098,3.295836866004329,3.5553480614894135,0.6931471805599453,adult,a,1,F,P,a,1,False
Mars,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,child,a,2,F,P,a,1,True
Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,3,F,P,a,0,True
Europa,0,TRAPPIST-1e,31.0,0,6.035481432524756,7.7142311448490855,8.879889967673464,6.333279628139691,6.675823221634848,adult,a,1,E,P,a,1,True
Europa,0,TRAPPIST-1e,29.0,0,0.0,8.323365694436081,0.0,6.573680166960646,8.0519780789023,adult,a,1,C,S,a,1,True
Europa,0,55 Cancri e,20.0,0,1.0986122886681098,9.22197245620589,0.0,1.0986122886681098,5.420534999272286,adult,a,1,A,S,a,1,True
Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,old,a,2,A,S,a,1,True
Earth,0,TRAPPIST-1e,29.0,0,0.0,6.934397209928558,0.0,2.833213344056216,0.0,adult,a,1,F,S,a,0,True
Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,F,P,a,1,True
Mars,0,TRAPPIST-1e,17.0,0,7.302496423727326,2.3978952727983707,0.0,0.0,0.0,child,a,1,F,S,a,1,False
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,P,a,1,True
Europa,0,TRAPPIST-1e,47.0,0,1.6094379124341003,6.79346613258001,0.0,7.993957547573565,8.204398418149381,old,a,2,B,P,a,0,False
Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,old,a,1,F,S,a,1,True
Earth,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,0,True
Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,1,True
Earth,0,PSO J318.5-22,56.0,0,3.8501476017100584,2.4849066497880004,0.0,6.434546518787453,0.0,old,a,2,G,S,a,0,False
Earth,0,TRAPPIST-1e,39.0,0,5.948034989180646,0.0,3.1354942159291497,6.148468295917647,0.0,adult,a,1,F,S,a,0,False
Earth,0,PSO J318.5-22,40.0,0,2.0794415416798357,0.0,6.734591659972948,3.295836866004329,0.0,adult,a,2,F,S,a,0,False
Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,S,a,1,True
Europa,0,55 Cancri e,34.0,0,7.559820014440852,8.637284671674058,3.828641396489095,7.5688956634069955,4.04305126783455,adult,a,1,C,P,a,1,False
Earth,0,55 Cancri e,32.0,0,0.0,0.0,0.0,6.583409222158765,0.0,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,35.0,0,2.0794415416798357,6.950814768442584,0.0,0.0,0.0,adult,a,1,F,P,a,0,False
Mars,0,TRAPPIST-1e,32.0,1,7.818027938530729,6.063785208687608,4.634728988229636,0.0,0.0,adult,a,1,D,P,a,1,False
Mars,0,TRAPPIST-1e,26.0,1,7.533693709848633,0.0,4.919980925828125,0.0,0.0,adult,a,2,F,P,a,1,False
Earth,0,TRAPPIST-1e,25.0,0,7.210079628170788,0.0,0.0,3.2188758248682006,6.684611727667927,adult,a,1,F,S,a,0,False
Earth,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,4.356708826689592,6.573680166960646,adult,a,2,E,S,a,0,False
Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,P,a,0,True
Earth,0,TRAPPIST-1e,22.0,0,2.302585092994046,0.0,6.679599185844383,0.0,0.0,adult,a,1,F,S,a,0,True
Earth,0,TRAPPIST-1e,24.0,0,6.630683385642372,0.0,0.0,3.4965075614664802,0.0,adult,a,1,E,P,a,0,False
Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,G,P,a,0,True
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,child,a,1,G,S,a,0,True
Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,E,S,a,1,True
Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,1,B,S,a,1,True
Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,adult,a,2,B,S,a,1,True
