home_planet,cryo_sleep,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,group,number_in_group,deck,num_in_cabin,side,total_spending,age_category,gender
Earth,False,TRAPPIST-1e,14.0,False,0.0,1.0,0.0,0.0,1063.0,72,1,F,17,S,1064.0,child,1.0
Earth,False,55 Cancri e,35.0,False,790.0,0.0,0.0,0.0,0.0,50,1,E,1,S,790.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,402.0,0.0,135.0,9010.0,1123,1,B,40,P,9547.0,young_adult,1.0
Mars,False,TRAPPIST-1e,24.0,False,1455.0,2207.0,163.0,2354.0,0.0,8639,2,D,260,S,6179.0,young_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,1.0,676.0,13.0,217.0,1.0,9028,1,G,1464,P,908.0,young_adult,1.0
Earth,False,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,8036,1,F,1537,S,1543.0,old_adult,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,3104,2,G,507,P,0.0,young_adult,0.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,5640,1,E,368,S,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,433,2,B,20,P,7513.0,old_adult,0.0
Earth,False,TRAPPIST-1e,60.0,False,943.0,53.0,0.0,0.0,0.0,5365,1,E,337,P,996.0,old_adult,0.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,245,2,C,6,P,12378.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,41,1,G,2,P,0.0,young_adult,0.0
Earth,False,PSO J318.5-22,54.0,False,65.0,670.0,0.0,177.0,0.0,9174,1,G,1479,S,912.0,old_adult,0.0
Europa,False,55 Cancri e,26.0,False,0.0,2427.0,15.0,5.0,0.0,5919,1,A,55,P,2447.0,young_adult,1.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,7890,3,F,0,S,0.0,child,0.0
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,4249,2,B,166,S,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,5085,1,F,970,S,565.0,young_adult,0.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,3542,1,F,669,S,0.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,7025,1,G,1147,S,0.0,old_adult,1.0
Mars,False,55 Cancri e,26.0,False,414.0,239.0,681.0,352.0,0.0,6482,1,F,1237,S,1686.0,young_adult,1.0
Earth,False,55 Cancri e,33.0,False,0.0,0.0,589.0,2.0,255.0,4149,1,G,682,P,846.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,31.0,False,166.0,0.0,297.0,835.0,0.0,7853,2,E,515,S,1298.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,0.0,0.0,7442,1,E,495,S,746.0,middle_adult,0.0
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,7830,1,G,1268,S,0.0,young_adult,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,2524,1,D,74,P,0.0,young_adult,1.0
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,67,1,G,10,S,0.0,child,0.0
Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,6254,1,B,243,S,0.0,middle_adult,1.0
Europa,False,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,7089,1,D,218,S,3883.0,young_adult,1.0
Earth,True,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,5246,1,G,847,P,0.0,old_adult,0.0
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,441,1,F,79,S,722.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,373,1,G,62,P,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,8147,3,G,1317,P,906.0,middle_adult,0.0
Earth,False,55 Cancri e,25.0,False,79.0,709.0,0.0,0.0,0.0,1078,1,E,60,P,788.0,young_adult,0.0
Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,7160,1,G,1152,P,0.0,young_adult,0.0
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,7861,1,G,1265,P,0.0,child,0.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,7850,1,E,514,S,0.0,middle_adult,1.0
Earth,False,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,6903,1,F,1431,P,2911.0,young_adult,1.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,996.0,0.0,726.0,813.0,7007,2,E,450,P,2535.0,young_adult,1.0
Earth,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,4893,1,G,797,S,0.0,middle_adult,0.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,7096,1,C,260,S,0.0,young_adult,1.0
Europa,False,TRAPPIST-1e,25.0,False,0.0,3625.0,0.0,0.0,168.0,5314,1,C,208,S,3793.0,young_adult,1.0
Earth,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,2968,1,G,485,P,0.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,7693,1,B,252,P,3394.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,20.0,False,1377.0,267.0,36.0,0.0,0.0,3703,2,F,768,P,1680.0,young_adult,1.0
Mars,False,TRAPPIST-1e,18.0,False,12.0,0.0,1105.0,658.0,16.0,3862,7,D,124,S,1791.0,young_adult,1.0
Earth,False,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,4649,1,E,290,P,1625.0,middle_adult,0.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,7723,1,B,254,P,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,16.0,False,2116.0,0.0,350.0,0.0,901.0,5408,2,D,174,P,3367.0,child,1.0
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,740,2,C,24,P,0.0,child,1.0
Mars,False,TRAPPIST-1e,50.0,False,1598.0,0.0,155.0,26.0,0.0,3114,1,D,97,P,1779.0,old_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,379.0,0.0,29.0,39.0,91.0,6265,1,F,0,S,538.0,young_adult,1.0
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,8675,1,B,281,P,0.0,young_adult,1.0
Earth,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,7371,1,G,1185,P,0.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,3715,2,G,602,P,0.0,child,0.0
Earth,False,TRAPPIST-1e,23.0,False,139.0,0.0,1.0,152.0,354.0,727,1,F,133,S,646.0,young_adult,0.0
Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,1167,1,F,236,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,44.0,False,84.0,0.0,308.0,0.0,1179.0,8703,1,F,1685,S,1571.0,middle_adult,0.0
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,417,2,B,18,P,7878.0,young_adult,1.0
Earth,False,55 Cancri e,22.0,False,10.0,0.0,624.0,0.0,85.0,7950,3,E,516,P,719.0,young_adult,0.0
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,1710,1,G,276,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,28.0,508.0,272.0,6289,1,G,1018,S,808.0,young_adult,0.0
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,8728,5,G,1416,P,0.0,young_adult,0.0
Mars,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,8681,3,F,1787,P,0.0,child,1.0
Europa,False,TRAPPIST-1e,27.0,False,8.0,3584.0,0.0,13.0,57.0,423,1,B,19,P,3662.0,young_adult,1.0
Mars,False,TRAPPIST-1e,51.0,False,1671.0,0.0,17.0,0.0,0.0,2202,1,F,443,P,1688.0,old_adult,1.0
Europa,False,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,7518,2,B,246,P,18692.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,16.0,False,17.0,0.0,0.0,537.0,173.0,6301,1,F,1304,P,727.0,child,0.0
Europa,False,TRAPPIST-1e,41.0,False,0.0,4224.0,0.0,1374.0,1281.0,1243,1,A,9,P,6879.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,5304,2,F,1019,S,0.0,middle_adult,1.0
Mars,False,55 Cancri e,18.0,False,2803.0,0.0,17.0,0.0,0.0,5643,2,F,1077,S,2820.0,young_adult,1.0
Europa,False,TRAPPIST-1e,22.0,False,0.0,335.0,0.0,818.0,3014.0,6574,1,A,65,P,4167.0,young_adult,1.0
Earth,False,TRAPPIST-1e,19.0,False,1620.0,0.0,4.0,0.0,82.0,4197,3,G,689,S,1706.0,young_adult,0.0
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,7351,1,D,221,S,0.0,middle_adult,1.0
Europa,False,55 Cancri e,30.0,False,0.0,5734.0,0.0,5.0,1.0,2007,1,A,25,S,5740.0,young_adult,1.0
Europa,False,TRAPPIST-1e,26.0,False,8586.0,77.0,114.0,29.0,4.0,9202,1,C,309,P,8810.0,young_adult,1.0
Mars,False,TRAPPIST-1e,59.0,False,126.0,0.0,127.0,11.0,1393.0,6565,2,F,1255,S,1657.0,old_adult,1.0
Earth,False,TRAPPIST-1e,26.0,False,240.0,242.0,510.0,0.0,0.0,9272,1,G,1507,P,992.0,young_adult,0.0
Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,6126,1,C,188,P,0.0,old_adult,1.0
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,923,2,B,38,S,0.0,young_adult,0.0
Mars,False,TRAPPIST-1e,17.0,False,583.0,0.0,753.0,0.0,0.0,2062,1,F,398,S,1336.0,young_adult,1.0
Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,8129,1,F,0,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,41.0,False,169.0,0.0,516.0,0.0,52.0,9159,1,F,1875,P,737.0,middle_adult,1.0
Earth,False,55 Cancri e,53.0,False,0.0,4017.0,0.0,13.0,3147.0,9194,1,E,603,S,7177.0,old_adult,1.0
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,1485,1,F,291,P,0.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,5707,1,F,1091,S,1002.0,child,1.0
Earth,False,PSO J318.5-22,27.0,False,0.0,116.0,2048.0,2.0,0.0,4524,1,F,930,P,2166.0,young_adult,0.0
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,2404,4,C,86,S,0.0,middle_adult,0.0
Earth,False,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,6047,1,G,985,S,808.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,7219,1,C,235,P,0.0,child,1.0
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,7677,1,G,1247,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,5631,1,F,1166,P,2758.0,young_adult,1.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,62.0,3.0,667.0,0.0,8492,1,F,1740,P,732.0,young_adult,1.0
Earth,False,TRAPPIST-1e,36.0,False,437.0,442.0,0.0,2.0,1.0,4058,1,G,669,S,882.0,middle_adult,0.0
Earth,False,55 Cancri e,15.0,False,62.0,57.0,2646.0,1104.0,312.0,3128,1,G,512,P,4181.0,child,0.0
Europa,False,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,5721,2,B,219,S,6306.0,old_adult,1.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,5334,1,G,867,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,42.0,False,1196.0,0.0,0.0,68.0,1.0,3447,1,F,649,S,1265.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,24.0,615.0,9.0,0.0,1506,1,F,298,P,648.0,young_adult,0.0
Earth,False,TRAPPIST-1e,46.0,False,971.0,0.0,20.0,0.0,5.0,5062,1,E,325,S,996.0,old_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,784.0,8.0,11.0,0.0,6150,1,F,1177,S,803.0,young_adult,0.0
Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,224,1,F,42,S,1820.0,middle_adult,1.0
Earth,True,PSO J318.5-22,48.0,False,0.0,0.0,0.0,0.0,0.0,7042,1,G,1138,P,0.0,old_adult,1.0
Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,5843,1,G,947,S,0.0,old_adult,0.0
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,925,3,F,191,P,0.0,middle_adult,0.0
Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,8267,1,E,530,P,1298.0,young_adult,1.0
Earth,False,TRAPPIST-1e,38.0,False,161.0,3.0,0.0,624.0,0.0,4846,1,E,314,S,788.0,middle_adult,0.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,2110.0,0.0,773.0,10.0,6111,5,A,58,P,2893.0,middle_adult,1.0
Earth,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,8469,1,G,1356,S,0.0,young_adult,0.0
Europa,False,55 Cancri e,27.0,False,0.0,2433.0,0.0,878.0,443.0,202,2,A,2,P,3754.0,young_adult,1.0
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,4502,1,E,281,P,0.0,young_adult,0.0
Earth,False,55 Cancri e,21.0,False,0.0,641.0,0.0,0.0,0.0,6355,1,F,1213,S,641.0,young_adult,0.0
Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,3392,3,G,541,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,599.0,59.0,152.0,1401,1,G,218,P,810.0,young_adult,0.0
Mars,False,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,2659,1,E,182,S,0.0,child,0.0
Earth,False,PSO J318.5-22,39.0,False,0.0,19.0,733.0,0.0,701.0,1478,2,F,289,P,1453.0,middle_adult,1.0
Europa,False,55 Cancri e,25.0,False,484.0,11441.0,0.0,4.0,5477.0,6340,2,C,195,P,17406.0,young_adult,1.0
Earth,False,TRAPPIST-1e,36.0,False,0.0,98.0,456.0,277.0,70.0,8709,1,F,1687,S,901.0,middle_adult,0.0
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,7290,1,D,227,P,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,14.0,False,1737.0,0.0,336.0,0.0,0.0,8941,3,E,575,P,2073.0,child,1.0
Earth,False,TRAPPIST-1e,19.0,False,1911.0,0.0,21.0,854.0,0.0,572,1,F,105,S,2786.0,young_adult,0.0
Earth,False,TRAPPIST-1e,23.0,False,7.0,0.0,0.0,716.0,800.0,6833,1,E,452,S,1523.0,young_adult,0.0
Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,6720,1,A,81,S,0.0,middle_adult,1.0
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,7749,1,D,244,P,0.0,young_adult,1.0
Earth,False,PSO J318.5-22,26.0,False,93.0,0.0,469.0,0.0,0.0,2239,1,F,439,S,562.0,young_adult,0.0
Earth,False,TRAPPIST-1e,31.0,False,4.0,9.0,870.0,0.0,0.0,8612,1,G,1399,P,883.0,middle_adult,1.0
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,8988,3,G,1448,S,0.0,child,0.0
Europa,False,TRAPPIST-1e,46.0,False,3616.0,564.0,0.0,15.0,3303.0,6305,2,B,248,S,7498.0,old_adult,1.0
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,3377,1,F,638,S,0.0,middle_adult,1.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,3935,1,G,643,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,6977,2,G,1137,S,809.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,7691,1,F,1598,P,0.0,middle_adult,1.0
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,7713,1,B,296,S,0.0,young_adult,1.0
Europa,False,55 Cancri e,42.0,False,0.0,5436.0,0.0,471.0,109.0,9042,1,B,294,P,6016.0,middle_adult,1.0
Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,9157,2,G,1476,S,0.0,child,0.0
Europa,False,55 Cancri e,28.0,False,0.0,4380.0,0.0,692.0,0.0,1424,4,B,47,P,5072.0,young_adult,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,0.0,5987,1,G,973,S,11.0,young_adult,0.0
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,3120,1,E,204,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,6954,2,E,445,P,1173.0,young_adult,1.0
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,7267,1,C,265,S,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,224.0,0.0,0.0,0.0,1384.0,8635,1,E,554,P,1608.0,young_adult,0.0
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,8574,1,F,1653,S,0.0,middle_adult,1.0
Mars,False,TRAPPIST-1e,14.0,False,246.0,0.0,2153.0,0.0,0.0,5394,1,D,172,P,2399.0,child,0.0
Europa,False,TRAPPIST-1e,27.0,False,0.0,9.0,0.0,40.0,7621.0,7728,1,C,289,S,7670.0,young_adult,1.0
Earth,False,TRAPPIST-1e,38.0,False,0.0,2.0,404.0,121.0,0.0,4404,1,G,726,P,527.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,21.0,False,32.0,640.0,0.0,0.0,0.0,8462,1,F,1629,S,672.0,young_adult,1.0
Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,8860,1,F,1825,P,0.0,young_adult,1.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,39.0,0.0,310.0,539.0,1356,1,G,207,S,888.0,young_adult,0.0
Europa,False,TRAPPIST-1e,30.0,False,437.0,3585.0,0.0,4488.0,281.0,2179,1,C,80,S,8791.0,young_adult,1.0
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,2760,2,G,438,S,0.0,child,1.0
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,7609,2,A,83,P,0.0,middle_adult,1.0
Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,3871,1,B,149,S,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,13.0,0.0,868.0,2264,1,F,442,S,881.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,28.0,False,589.0,57.0,0.0,0.0,0.0,7924,1,F,1642,P,646.0,young_adult,0.0
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,8224,1,G,1325,S,0.0,middle_adult,0.0
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,6024,1,G,975,P,0.0,child,0.0
Mars,False,TRAPPIST-1e,26.0,False,1333.0,0.0,50.0,0.0,0.0,7812,1,F,1495,S,1383.0,young_adult,1.0
Europa,False,TRAPPIST-1e,21.0,False,0.0,2834.0,0.0,414.0,558.0,3450,2,B,132,S,3806.0,young_adult,1.0
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,6472,1,B,250,S,0.0,young_adult,1.0
Mars,False,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,1705,1,E,126,S,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,48.0,False,383.0,0.0,0.0,393.0,10.0,4391,1,F,904,P,786.0,old_adult,1.0
Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,8042,1,G,1299,P,0.0,young_adult,0.0
Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,8403,1,C,316,S,0.0,middle_adult,1.0
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,5151,1,F,1052,P,0.0,child,1.0
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,7142,3,E,474,S,0.0,young_adult,1.0
Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,599,4,F,124,P,0.0,child,0.0
Europa,False,TRAPPIST-1e,50.0,False,0.0,1810.0,0.0,126.0,247.0,1907,1,D,60,P,2183.0,old_adult,1.0
Europa,False,55 Cancri e,29.0,False,0.0,42.0,0.0,4651.0,661.0,1232,2,C,49,S,5354.0,young_adult,0.0
Europa,False,55 Cancri e,33.0,True,0.0,3095.0,0.0,197.0,40.0,6130,1,C,189,P,3332.0,middle_adult,1.0
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,453,2,F,0,S,0.0,middle_adult,1.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,7773,1,G,1248,P,0.0,child,0.0
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,8275,1,F,1588,S,0.0,middle_adult,1.0
Earth,False,PSO J318.5-22,37.0,False,0.0,925.0,0.0,0.0,0.0,7816,1,F,1497,S,925.0,middle_adult,1.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,796,1,D,28,S,0.0,young_adult,1.0
Europa,False,55 Cancri e,40.0,False,0.0,372.0,7.0,5.0,1467.0,3364,1,A,31,P,1851.0,middle_adult,1.0
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,1282,1,G,191,P,0.0,young_adult,0.0
Earth,False,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,3921,1,E,262,S,788.0,young_adult,0.0
Earth,False,TRAPPIST-1e,78.0,False,0.0,0.0,0.0,441.0,4.0,1507,3,G,231,S,445.0,old_adult,0.0
Mars,False,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,7226,1,E,481,S,3540.0,young_adult,1.0
Mars,False,TRAPPIST-1e,14.0,False,2.0,0.0,918.0,128.0,0.0,9239,1,E,593,P,1048.0,child,1.0
Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,8248,2,G,1339,P,772.0,old_adult,0.0
Europa,False,55 Cancri e,28.0,False,0.0,160.0,0.0,1538.0,1426.0,6971,6,C,225,P,3124.0,young_adult,1.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,369,1,G,53,S,827.0,young_adult,0.0
Europa,False,55 Cancri e,38.0,False,0.0,201.0,0.0,1308.0,4085.0,6557,1,E,417,P,5594.0,middle_adult,1.0
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,4797,1,G,783,S,0.0,child,0.0
Earth,False,TRAPPIST-1e,34.0,False,0.0,250.0,23.0,0.0,514.0,2832,1,E,173,P,787.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,16.0,False,0.0,0.0,265.0,0.0,0.0,6649,1,F,1274,S,265.0,child,1.0
Earth,False,TRAPPIST-1e,32.0,False,0.0,49.0,2.0,639.0,0.0,3018,1,F,630,P,690.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,2728.0,0.0,0.0,5280,1,F,1015,S,2728.0,young_adult,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,600.0,0.0,0.0,1178,1,F,224,S,600.0,young_adult,0.0
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,5927,3,B,201,P,0.0,old_adult,1.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,1602,1,F,307,S,2736.0,young_adult,0.0
Earth,False,TRAPPIST-1e,47.0,False,285.0,600.0,3.0,0.0,640.0,6591,1,F,1261,S,1528.0,old_adult,0.0
Earth,False,TRAPPIST-1e,35.0,False,270.0,4.0,453.0,7.0,0.0,9181,1,F,1775,S,734.0,middle_adult,0.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,3846,1,G,630,P,0.0,child,0.0
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,1960,1,E,122,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,7561,1,F,1445,S,776.0,young_adult,1.0
Europa,False,TRAPPIST-1e,41.0,False,0.0,1562.0,0.0,2.0,16.0,4169,2,D,140,P,1580.0,middle_adult,1.0
Earth,False,TRAPPIST-1e,22.0,False,61.0,0.0,214.0,445.0,0.0,4983,1,F,1016,P,720.0,young_adult,0.0
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,3955,1,G,648,S,0.0,middle_adult,0.0
Earth,False,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,5414,1,G,872,P,769.0,child,1.0
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,1029,1,F,212,P,0.0,young_adult,1.0
Mars,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,4324,4,F,810,S,0.0,child,1.0
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,3525,1,F,727,P,0.0,middle_adult,0.0
Earth,False,TRAPPIST-1e,26.0,False,903.0,0.0,182.0,0.0,27.0,8836,1,F,1821,P,1112.0,young_adult,1.0
Mars,False,TRAPPIST-1e,41.0,False,164.0,0.0,1115.0,1.0,18.0,5418,1,E,349,S,1298.0,middle_adult,1.0
Mars,False,PSO J318.5-22,71.0,False,924.0,1284.0,10.0,9.0,0.0,3095,1,F,585,S,2227.0,old_adult,1.0
Earth,False,55 Cancri e,24.0,False,14.0,0.0,1.0,528.0,109.0,6437,1,F,1228,S,652.0,young_adult,0.0
